codigo_dealer,marca,metrica,mes,valor
100213,MINI,BEV,ABRIL,15.0
100213,MINI,BEV,MAYO,15.0
100213,MINI,BEV,JUNIO,15.0
100213,MINI,BEV,JULIO,0.0
100213,MINI,BEV,AGOSTO,0.0
100213,MINI,BEV,SEPTIEMBRE,0.0
100213,MINI,BEV,OCTUBRE,0.0
100213,MINI,BEV,NOVIEMBRE,0.0
100213,MINI,BEV,DICIEMBRE,0.0
100319,MINI,BEV,ENERO,12.0
100319,MINI,BEV,FEBRERO,14.0
100319,MINI,BEV,MARZO,14.0
100319,MINI,BEV,ABRIL,12.0
100319,MINI,BEV,MAYO,14.0
100319,MINI,BEV,JUNIO,14.0
100319,MINI,BEV,JULIO,0.0
100319,MINI,BEV,AGOSTO,0.0
100319,MINI,BEV,SEPTIEMBRE,0.0
100319,MINI,BEV,OCTUBRE,0.0
100319,MINI,BEV,NOVIEMBRE,0.0
100319,MINI,BEV,DICIEMBRE,0.0
100349,MINI,BEV,ENERO,12.0
100349,MINI,BEV,FEBRERO,14.0
100349,MINI,BEV,MARZO,14.0
100349,MINI,BEV,ABRIL,12.0
100349,MINI,BEV,MAYO,14.0
100349,MINI,BEV,JUNIO,14.0
100349,MINI,BEV,JULIO,0.0
100349,MINI,BEV,AGOSTO,0.0
100349,MINI,BEV,SEPTIEMBRE,0.0
100349,MINI,BEV,OCTUBRE,0.0
100349,MINI,BEV,NOVIEMBRE,0.0
100349,MINI,BEV,DICIEMBRE,0.0
100917,MINI,BEV,ENERO,1.0
100917,MINI,BEV,FEBRERO,1.0
100917,MINI,BEV,MARZO,5.0
100917,MINI,BEV,ABRIL,6.0
100917,MINI,BEV,MAYO,6.0
100917,MINI,BEV,JUNIO,6.0
100917,MINI,BEV,JULIO,0.0
100917,MINI,BEV,AGOSTO,0.0
100917,MINI,BEV,SEPTIEMBRE,0.0
100917,MINI,BEV,OCTUBRE,0.0
100917,MINI,BEV,NOVIEMBRE,0.0
100917,MINI,BEV,DICIEMBRE,0.0
100726,MINI,BEV,ENERO,4.0
100726,MINI,BEV,FEBRERO,4.0
100726,MINI,BEV,MARZO,5.0
100726,MINI,BEV,ABRIL,4.0
100726,MINI,BEV,MAYO,5.0
100726,MINI,BEV,JUNIO,5.0
100726,MINI,BEV,JULIO,0.0
100726,MINI,BEV,AGOSTO,0.0
100726,MINI,BEV,SEPTIEMBRE,0.0
100726,MINI,BEV,OCTUBRE,0.0
100726,MINI,BEV,NOVIEMBRE,0.0
100726,MINI,BEV,DICIEMBRE,0.0
100307,MINI,BEV,ENERO,1.0
100307,MINI,BEV,FEBRERO,1.0
100307,MINI,BEV,MARZO,2.0
100307,MINI,BEV,ABRIL,1.0
100307,MINI,BEV,MAYO,1.0
100307,MINI,BEV,JUNIO,2.0
100307,MINI,BEV,JULIO,0.0
100307,MINI,BEV,AGOSTO,0.0
100307,MINI,BEV,SEPTIEMBRE,0.0
100307,MINI,BEV,OCTUBRE,0.0
100307,MINI,BEV,NOVIEMBRE,0.0
100307,MINI,BEV,DICIEMBRE,0.0
100380,MINI,BEV,ENERO,3.0
100380,MINI,BEV,FEBRERO,3.0
100380,MINI,BEV,MARZO,3.0
100380,MINI,BEV,ABRIL,3.0
100380,MINI,BEV,MAYO,4.0
100380,MINI,BEV,JUNIO,4.0
100380,MINI,BEV,JULIO,0.0
100380,MINI,BEV,AGOSTO,0.0
100380,MINI,BEV,SEPTIEMBRE,0.0
100380,MINI,BEV,OCTUBRE,0.0
100380,MINI,BEV,NOVIEMBRE,0.0
100380,MINI,BEV,DICIEMBRE,0.0
100418,MINI,BEV,ENERO,2.0
100418,MINI,BEV,FEBRERO,2.0
100418,MINI,BEV,MARZO,2.0
100418,MINI,BEV,ABRIL,2.0
100418,MINI,BEV,MAYO,2.0
100418,MINI,BEV,JUNIO,2.0
100418,MINI,BEV,JULIO,0.0
100418,MINI,BEV,AGOSTO,0.0
100418,MINI,BEV,SEPTIEMBRE,0.0
100418,MINI,BEV,OCTUBRE,0.0
100418,MINI,BEV,NOVIEMBRE,0.0
100418,MINI,BEV,DICIEMBRE,0.0
100730,MINI,BEV,ENERO,3.0
100730,MINI,BEV,FEBRERO,4.0
100730,MINI,BEV,MARZO,4.0
100730,MINI,BEV,ABRIL,4.0
100730,MINI,BEV,MAYO,4.0
100730,MINI,BEV,JUNIO,4.0
100730,MINI,BEV,JULIO,0.0
100730,MINI,BEV,AGOSTO,0.0
100730,MINI,BEV,SEPTIEMBRE,0.0
100730,MINI,BEV,OCTUBRE,0.0
100730,MINI,BEV,NOVIEMBRE,0.0
100730,MINI,BEV,DICIEMBRE,0.0
100764,MINI,BEV,ENERO,2.0
100764,MINI,BEV,FEBRERO,2.0
100764,MINI,BEV,MARZO,2.0
100764,MINI,BEV,ABRIL,2.0
100764,MINI,BEV,MAYO,2.0
100764,MINI,BEV,JUNIO,3.0
100764,MINI,BEV,JULIO,0.0
100764,MINI,BEV,AGOSTO,0.0
100764,MINI,BEV,SEPTIEMBRE,0.0
100764,MINI,BEV,OCTUBRE,0.0
100764,MINI,BEV,NOVIEMBRE,0.0
100764,MINI,BEV,DICIEMBRE,0.0
100120,MINI,BEV,ENERO,0.0
100120,MINI,BEV,FEBRERO,0.0
100120,MINI,BEV,MARZO,0.0
100120,MINI,BEV,ABRIL,0.0
100120,MINI,BEV,MAYO,0.0
100120,MINI,BEV,JUNIO,0.0
100120,MINI,BEV,JULIO,0.0
100120,MINI,BEV,AGOSTO,0.0
100120,MINI,BEV,SEPTIEMBRE,0.0
100120,MINI,BEV,OCTUBRE,0.0
100120,MINI,BEV,NOVIEMBRE,0.0
100120,MINI,BEV,DICIEMBRE,0.0
100146,MINI,BEV,ENERO,1.0
100146,MINI,BEV,FEBRERO,1.0
100146,MINI,BEV,MARZO,1.0
100146,MINI,BEV,ABRIL,1.0
100146,MINI,BEV,MAYO,1.0
100146,MINI,BEV,JUNIO,2.0
100146,MINI,BEV,JULIO,0.0
100146,MINI,BEV,AGOSTO,0.0
100146,MINI,BEV,SEPTIEMBRE,0.0
100146,MINI,BEV,OCTUBRE,0.0
100146,MINI,BEV,NOVIEMBRE,0.0
100146,MINI,BEV,DICIEMBRE,0.0
100155,MINI,BEV,ENERO,2.0
100155,MINI,BEV,FEBRERO,2.0
100155,MINI,BEV,MARZO,2.0
100155,MINI,BEV,ABRIL,2.0
100155,MINI,BEV,MAYO,2.0
100155,MINI,BEV,JUNIO,2.0
100155,MINI,BEV,JULIO,0.0
100155,MINI,BEV,AGOSTO,0.0
100155,MINI,BEV,SEPTIEMBRE,0.0
100155,MINI,BEV,OCTUBRE,0.0
100155,MINI,BEV,NOVIEMBRE,0.0
100155,MINI,BEV,DICIEMBRE,0.0
100304,MINI,BEV,ENERO,5.0
100304,MINI,BEV,FEBRERO,5.0
100304,MINI,BEV,MARZO,5.0
100304,MINI,BEV,ABRIL,5.0
100304,MINI,BEV,MAYO,5.0
100304,MINI,BEV,JUNIO,5.0
100304,MINI,BEV,JULIO,0.0
100304,MINI,BEV,AGOSTO,0.0
100304,MINI,BEV,SEPTIEMBRE,0.0
100304,MINI,BEV,OCTUBRE,0.0
100304,MINI,BEV,NOVIEMBRE,0.0
100304,MINI,BEV,DICIEMBRE,0.0
100346,MINI,BEV,ENERO,2.0
100346,MINI,BEV,FEBRERO,3.0
100346,MINI,BEV,MARZO,3.0
100346,MINI,BEV,ABRIL,3.0
100346,MINI,BEV,MAYO,3.0
100346,MINI,BEV,JUNIO,3.0
100346,MINI,BEV,JULIO,3.0
100346,MINI,BEV,AGOSTO,3.0
100346,MINI,BEV,SEPTIEMBRE,3.0
100346,MINI,BEV,OCTUBRE,3.0
100346,MINI,BEV,NOVIEMBRE,3.0
100346,MINI,BEV,DICIEMBRE,3.0
100571,MINI,BEV,ENERO,1.0
100571,MINI,BEV,FEBRERO,1.0
100571,MINI,BEV,MARZO,1.0
100571,MINI,BEV,ABRIL,1.0
100571,MINI,BEV,MAYO,1.0
100571,MINI,BEV,JUNIO,1.0
100571,MINI,BEV,JULIO,0.0
100571,MINI,BEV,AGOSTO,0.0
100571,MINI,BEV,SEPTIEMBRE,0.0
100571,MINI,BEV,OCTUBRE,0.0
100571,MINI,BEV,NOVIEMBRE,0.0
100571,MINI,BEV,DICIEMBRE,0.0
100015,MINI,BEV,ENERO,3.0
100015,MINI,BEV,FEBRERO,3.0
100015,MINI,BEV,MARZO,3.0
100015,MINI,BEV,ABRIL,3.0
100015,MINI,BEV,MAYO,4.0
100015,MINI,BEV,JUNIO,4.0
100015,MINI,BEV,JULIO,3.0
100015,MINI,BEV,AGOSTO,2.0
100015,MINI,BEV,SEPTIEMBRE,3.0
100015,MINI,BEV,OCTUBRE,3.0
100015,MINI,BEV,NOVIEMBRE,3.0
100015,MINI,BEV,DICIEMBRE,3.0
100190,MINI,BEV,ENERO,3.0
100190,MINI,BEV,FEBRERO,3.0
100190,MINI,BEV,MARZO,4.0
100190,MINI,BEV,ABRIL,4.0
100190,MINI,BEV,MAYO,4.0
100190,MINI,BEV,JUNIO,4.0
100190,MINI,BEV,JULIO,4.0
100190,MINI,BEV,AGOSTO,2.0
100190,MINI,BEV,SEPTIEMBRE,4.0
100190,MINI,BEV,OCTUBRE,4.0
100190,MINI,BEV,NOVIEMBRE,4.0
100190,MINI,BEV,DICIEMBRE,4.0
100379,MINI,BEV,ENERO,5.0
100379,MINI,BEV,FEBRERO,5.0
100379,MINI,BEV,MARZO,5.0
100379,MINI,BEV,ABRIL,5.0
100379,MINI,BEV,MAYO,5.0
100379,MINI,BEV,JUNIO,5.0
100379,MINI,BEV,JULIO,4.0
100379,MINI,BEV,AGOSTO,4.0
100379,MINI,BEV,SEPTIEMBRE,4.0
100379,MINI,BEV,OCTUBRE,6.0
100379,MINI,BEV,NOVIEMBRE,6.0
100379,MINI,BEV,DICIEMBRE,6.0
100410,MINI,BEV,ENERO,7.0
100410,MINI,BEV,FEBRERO,7.0
100410,MINI,BEV,MARZO,8.0
100410,MINI,BEV,ABRIL,7.0
100410,MINI,BEV,MAYO,8.0
100410,MINI,BEV,JUNIO,8.0
100410,MINI,BEV,JULIO,0.0
100410,MINI,BEV,AGOSTO,0.0
100410,MINI,BEV,SEPTIEMBRE,0.0
100410,MINI,BEV,OCTUBRE,0.0
100410,MINI,BEV,NOVIEMBRE,0.0
100410,MINI,BEV,DICIEMBRE,0.0
100739,MINI,BEV,ENERO,1.0
100739,MINI,BEV,FEBRERO,1.0
100739,MINI,BEV,MARZO,2.0
100739,MINI,BEV,ABRIL,2.0
100739,MINI,BEV,MAYO,2.0
100739,MINI,BEV,JUNIO,2.0
100739,MINI,BEV,JULIO,2.0
100739,MINI,BEV,AGOSTO,1.0
100739,MINI,BEV,SEPTIEMBRE,2.0
100739,MINI,BEV,OCTUBRE,2.0
100739,MINI,BEV,NOVIEMBRE,2.0
100739,MINI,BEV,DICIEMBRE,1.0
100348,MINI,BEV,ENERO,5.0
100348,MINI,BEV,FEBRERO,5.0
100348,MINI,BEV,MARZO,5.0
100348,MINI,BEV,ABRIL,5.0
100348,MINI,BEV,MAYO,5.0
100348,MINI,BEV,JUNIO,5.0
100348,MINI,BEV,JULIO,0.0
100348,MINI,BEV,AGOSTO,0.0
100348,MINI,BEV,SEPTIEMBRE,0.0
100348,MINI,BEV,OCTUBRE,0.0
100348,MINI,BEV,NOVIEMBRE,0.0
100348,MINI,BEV,DICIEMBRE,0.0
100585,MINI,BEV,ENERO,0.0
100585,MINI,BEV,FEBRERO,0.0
100585,MINI,BEV,MARZO,0.0
100585,MINI,BEV,ABRIL,0.0
100585,MINI,BEV,MAYO,0.0
100585,MINI,BEV,JUNIO,0.0
100585,MINI,BEV,JULIO,1.0
100585,MINI,BEV,AGOSTO,1.0
100585,MINI,BEV,SEPTIEMBRE,1.0
100585,MINI,BEV,OCTUBRE,1.0
100585,MINI,BEV,NOVIEMBRE,1.0
100585,MINI,BEV,DICIEMBRE,1.0
100727,MINI,BEV,ENERO,2.0
100727,MINI,BEV,FEBRERO,2.0
100727,MINI,BEV,MARZO,3.0
100727,MINI,BEV,ABRIL,2.0
100727,MINI,BEV,MAYO,3.0
100727,MINI,BEV,JUNIO,3.0
100727,MINI,BEV,JULIO,0.0
100727,MINI,BEV,AGOSTO,0.0
100727,MINI,BEV,SEPTIEMBRE,0.0
100727,MINI,BEV,OCTUBRE,0.0
100727,MINI,BEV,NOVIEMBRE,0.0
100727,MINI,BEV,DICIEMBRE,0.0
100728,MINI,BEV,ENERO,9.0
100728,MINI,BEV,FEBRERO,9.0
100728,MINI,BEV,MARZO,9.0
100728,MINI,BEV,ABRIL,9.0
100728,MINI,BEV,MAYO,9.0
100728,MINI,BEV,JUNIO,10.0
100728,MINI,BEV,JULIO,13.0
100728,MINI,BEV,AGOSTO,11.0
100728,MINI,BEV,SEPTIEMBRE,13.0
100728,MINI,BEV,OCTUBRE,13.0
100728,MINI,BEV,NOVIEMBRE,13.0
100728,MINI,BEV,DICIEMBRE,12.0
100817,MINI,BEV,ENERO,11.0
100817,MINI,BEV,FEBRERO,12.0
100817,MINI,BEV,MARZO,12.0
100817,MINI,BEV,ABRIL,11.0
100817,MINI,BEV,MAYO,12.0
100817,MINI,BEV,JUNIO,12.0
100817,MINI,BEV,JULIO,13.0
100817,MINI,BEV,AGOSTO,13.0
100817,MINI,BEV,SEPTIEMBRE,13.0
100817,MINI,BEV,OCTUBRE,13.0
100817,MINI,BEV,NOVIEMBRE,13.0
100817,MINI,BEV,DICIEMBRE,15.0
100909,MINI,BEV,ENERO,10.0
100909,MINI,BEV,FEBRERO,10.0
100909,MINI,BEV,MARZO,10.0
100909,MINI,BEV,ABRIL,10.0
100909,MINI,BEV,MAYO,10.0
100909,MINI,BEV,JUNIO,10.0
100909,MINI,BEV,JULIO,0.0
100909,MINI,BEV,AGOSTO,0.0
100909,MINI,BEV,SEPTIEMBRE,0.0
100909,MINI,BEV,OCTUBRE,0.0
100909,MINI,BEV,NOVIEMBRE,0.0
100909,MINI,BEV,DICIEMBRE,0.0
100572,MINI,BEV,ENERO,22.0
100572,MINI,BEV,FEBRERO,22.0
100572,MINI,BEV,MARZO,23.0
100572,MINI,BEV,ABRIL,22.0
100572,MINI,BEV,MAYO,23.0
100572,MINI,BEV,JUNIO,23.0
100572,MINI,BEV,JULIO,0.0
100572,MINI,BEV,AGOSTO,0.0
100572,MINI,BEV,SEPTIEMBRE,0.0
100572,MINI,BEV,OCTUBRE,0.0
100572,MINI,BEV,NOVIEMBRE,0.0
100572,MINI,BEV,DICIEMBRE,0.0
100002,MINI,BEV,ENERO,7.0
100002,MINI,BEV,FEBRERO,7.0
100002,MINI,BEV,MARZO,7.0
100002,MINI,BEV,ABRIL,7.0
100002,MINI,BEV,MAYO,7.0
100002,MINI,BEV,JUNIO,7.0
100002,MINI,BEV,JULIO,0.0
100002,MINI,BEV,AGOSTO,0.0
100002,MINI,BEV,SEPTIEMBRE,0.0
100002,MINI,BEV,OCTUBRE,0.0
100002,MINI,BEV,NOVIEMBRE,0.0
100002,MINI,BEV,DICIEMBRE,0.0
100062,MINI,BEV,ENERO,9.0
100062,MINI,BEV,FEBRERO,9.0
100062,MINI,BEV,MARZO,9.0
100062,MINI,BEV,ABRIL,9.0
100062,MINI,BEV,MAYO,9.0
100062,MINI,BEV,JUNIO,10.0
100062,MINI,BEV,JULIO,0.0
100062,MINI,BEV,AGOSTO,0.0
100062,MINI,BEV,SEPTIEMBRE,0.0
100062,MINI,BEV,OCTUBRE,0.0
100062,MINI,BEV,NOVIEMBRE,0.0
100062,MINI,BEV,DICIEMBRE,0.0
100206,MINI,BEV,ENERO,8.0
100206,MINI,BEV,FEBRERO,9.0
100206,MINI,BEV,MARZO,9.0
100206,MINI,BEV,ABRIL,8.0
100206,MINI,BEV,MAYO,9.0
100206,MINI,BEV,JUNIO,9.0
100206,MINI,BEV,JULIO,0.0
100206,MINI,BEV,AGOSTO,0.0
100206,MINI,BEV,SEPTIEMBRE,0.0
100206,MINI,BEV,OCTUBRE,0.0
100206,MINI,BEV,NOVIEMBRE,0.0
100206,MINI,BEV,DICIEMBRE,0.0
100394,MINI,BEV,ENERO,2.0
100394,MINI,BEV,FEBRERO,2.0
100394,MINI,BEV,MARZO,3.0
100394,MINI,BEV,ABRIL,2.0
100394,MINI,BEV,MAYO,3.0
100394,MINI,BEV,JUNIO,3.0
100394,MINI,BEV,JULIO,0.0
100394,MINI,BEV,AGOSTO,0.0
100394,MINI,BEV,SEPTIEMBRE,0.0
100394,MINI,BEV,OCTUBRE,0.0
100394,MINI,BEV,NOVIEMBRE,0.0
100394,MINI,BEV,DICIEMBRE,0.0
100468,MINI,BEV,ENERO,4.0
100468,MINI,BEV,FEBRERO,4.0
100468,MINI,BEV,MARZO,5.0
100468,MINI,BEV,ABRIL,4.0
100468,MINI,BEV,MAYO,4.0
100468,MINI,BEV,JUNIO,5.0
100468,MINI,BEV,JULIO,0.0
100468,MINI,BEV,AGOSTO,0.0
100468,MINI,BEV,SEPTIEMBRE,0.0
100468,MINI,BEV,OCTUBRE,0.0
100468,MINI,BEV,NOVIEMBRE,0.0
100468,MINI,BEV,DICIEMBRE,0.0
100734,MINI,BEV,ENERO,21.0
100734,MINI,BEV,FEBRERO,22.0
100734,MINI,BEV,MARZO,22.0
100734,MINI,BEV,ABRIL,21.0
100734,MINI,BEV,MAYO,22.0
100734,MINI,BEV,JUNIO,22.0
100734,MINI,BEV,JULIO,0.0
100734,MINI,BEV,AGOSTO,0.0
100734,MINI,BEV,SEPTIEMBRE,0.0
100734,MINI,BEV,OCTUBRE,0.0
100734,MINI,BEV,NOVIEMBRE,0.0
100734,MINI,BEV,DICIEMBRE,0.0
100311,MINI,BEV,ENERO,6.0
100311,MINI,BEV,FEBRERO,6.0
100311,MINI,BEV,MARZO,6.0
100311,MINI,BEV,ABRIL,7.0
100311,MINI,BEV,MAYO,7.0
100311,MINI,BEV,JUNIO,8.0
100311,MINI,BEV,JULIO,8.0
100311,MINI,BEV,AGOSTO,4.0
100311,MINI,BEV,SEPTIEMBRE,8.0
100311,MINI,BEV,OCTUBRE,7.0
100311,MINI,BEV,NOVIEMBRE,7.0
100311,MINI,BEV,DICIEMBRE,6.0
100393,MINI,BEV,ENERO,6.0
100393,MINI,BEV,FEBRERO,7.0
100393,MINI,BEV,MARZO,7.0
100393,MINI,BEV,ABRIL,6.0
100393,MINI,BEV,MAYO,7.0
100393,MINI,BEV,JUNIO,7.0
100393,MINI,BEV,JULIO,0.0
100393,MINI,BEV,AGOSTO,0.0
100393,MINI,BEV,SEPTIEMBRE,0.0
100393,MINI,BEV,OCTUBRE,0.0
100393,MINI,BEV,NOVIEMBRE,0.0
100393,MINI,BEV,DICIEMBRE,0.0
100586,MINI,BEV,ENERO,13.0
100586,MINI,BEV,FEBRERO,13.0
100586,MINI,BEV,MARZO,14.0
100586,MINI,BEV,ABRIL,13.0
100586,MINI,BEV,MAYO,13.0
100586,MINI,BEV,JUNIO,14.0
100586,MINI,BEV,JULIO,0.0
100586,MINI,BEV,AGOSTO,0.0
100586,MINI,BEV,SEPTIEMBRE,0.0
100586,MINI,BEV,OCTUBRE,0.0
100586,MINI,BEV,NOVIEMBRE,0.0
100586,MINI,BEV,DICIEMBRE,0.0
100813,MINI,BEV,ENERO,4.0
100813,MINI,BEV,FEBRERO,4.0
100813,MINI,BEV,MARZO,4.0
100813,MINI,BEV,ABRIL,4.0
100813,MINI,BEV,MAYO,4.0
100813,MINI,BEV,JUNIO,5.0
100813,MINI,BEV,JULIO,0.0
100813,MINI,BEV,AGOSTO,0.0
100813,MINI,BEV,SEPTIEMBRE,0.0
100813,MINI,BEV,OCTUBRE,0.0
100813,MINI,BEV,NOVIEMBRE,0.0
100813,MINI,BEV,DICIEMBRE,0.0
100344,MINI,BEV,ENERO,7.0
100344,MINI,BEV,FEBRERO,7.0
100344,MINI,BEV,MARZO,7.0
100344,MINI,BEV,ABRIL,8.0
100344,MINI,BEV,MAYO,8.0
100344,MINI,BEV,JUNIO,8.0
100344,MINI,BEV,JULIO,0.0
100344,MINI,BEV,AGOSTO,0.0
100344,MINI,BEV,SEPTIEMBRE,0.0
100344,MINI,BEV,OCTUBRE,0.0
100344,MINI,BEV,NOVIEMBRE,0.0
100344,MINI,BEV,DICIEMBRE,0.0
100422,MINI,BEV,ENERO,2.0
100422,MINI,BEV,FEBRERO,3.0
100422,MINI,BEV,MARZO,3.0
100422,MINI,BEV,ABRIL,3.0
100422,MINI,BEV,MAYO,3.0
100422,MINI,BEV,JUNIO,3.0
100422,MINI,BEV,JULIO,0.0
100422,MINI,BEV,AGOSTO,0.0
100422,MINI,BEV,SEPTIEMBRE,0.0
100422,MINI,BEV,OCTUBRE,0.0
100422,MINI,BEV,NOVIEMBRE,0.0
100422,MINI,BEV,DICIEMBRE,0.0
100549,MINI,BEV,ENERO,2.0
100549,MINI,BEV,FEBRERO,2.0
100549,MINI,BEV,MARZO,2.0
100549,MINI,BEV,ABRIL,2.0
100549,MINI,BEV,MAYO,2.0
100549,MINI,BEV,JUNIO,2.0
100549,MINI,BEV,JULIO,0.0
100549,MINI,BEV,AGOSTO,0.0
100549,MINI,BEV,SEPTIEMBRE,0.0
100549,MINI,BEV,OCTUBRE,0.0
100549,MINI,BEV,NOVIEMBRE,0.0
100549,MINI,BEV,DICIEMBRE,0.0
100589,MINI,BEV,ENERO,6.0
100589,MINI,BEV,FEBRERO,6.0
100589,MINI,BEV,MARZO,6.0
100589,MINI,BEV,ABRIL,6.0
100589,MINI,BEV,MAYO,6.0
100589,MINI,BEV,JUNIO,6.0
100589,MINI,BEV,JULIO,0.0
100589,MINI,BEV,AGOSTO,0.0
100589,MINI,BEV,SEPTIEMBRE,0.0
100589,MINI,BEV,OCTUBRE,0.0
100589,MINI,BEV,NOVIEMBRE,0.0
100589,MINI,BEV,DICIEMBRE,0.0
100819,MINI,BEV,ENERO,2.0
100819,MINI,BEV,FEBRERO,2.0
100819,MINI,BEV,MARZO,2.0
100819,MINI,BEV,ABRIL,3.0
100819,MINI,BEV,MAYO,3.0
100819,MINI,BEV,JUNIO,3.0
100819,MINI,BEV,JULIO,0.0
100819,MINI,BEV,AGOSTO,0.0
100819,MINI,BEV,SEPTIEMBRE,0.0
100819,MINI,BEV,OCTUBRE,0.0
100819,MINI,BEV,NOVIEMBRE,0.0
100819,MINI,BEV,DICIEMBRE,0.0
100881,MINI,BEV,ENERO,4.0
100881,MINI,BEV,FEBRERO,4.0
100881,MINI,BEV,MARZO,4.0
100881,MINI,BEV,ABRIL,4.0
100881,MINI,BEV,MAYO,4.0
100881,MINI,BEV,JUNIO,5.0
100881,MINI,BEV,JULIO,0.0
100881,MINI,BEV,AGOSTO,0.0
100881,MINI,BEV,SEPTIEMBRE,0.0
100881,MINI,BEV,OCTUBRE,0.0
100881,MINI,BEV,NOVIEMBRE,0.0
100881,MINI,BEV,DICIEMBRE,0.0
12345,MINI,BEV,ENERO,0.0
12345,MINI,BEV,FEBRERO,0.0
12345,MINI,BEV,MARZO,0.0
12345,MINI,BEV,ABRIL,0.0
12345,MINI,BEV,MAYO,0.0
12345,MINI,BEV,JUNIO,0.0
12345,MINI,BEV,JULIO,0.0
12345,MINI,BEV,AGOSTO,0.0
12345,MINI,BEV,SEPTIEMBRE,0.0
12345,MINI,BEV,OCTUBRE,0.0
12345,MINI,BEV,NOVIEMBRE,0.0
12345,MINI,BEV,DICIEMBRE,0.0
